station_index,station,history_type,history_span,future_type,future_horizon,spearman_distance_rho
147,Luohe,weather_only,recent24,joint,day1,0.4574747328686832
147,Luohe,weather_only,recent24,pm,day3,-0.003709725927431481
147,Luohe,weather_only,recent24,weather,day3,0.07115974778993694
147,Luohe,weather_only,recent24,joint,day3,0.06841408260352065
147,Luohe,weather_only,recent24,pm,full72,0.05278988069747017
147,Luohe,weather_only,recent24,weather,full72,0.27912250878062717
147,Luohe,weather_only,recent24,joint,full72,0.26888139272034817
147,Luohe,joint,recent24,pm,day1,0.19592145098036273
147,Luohe,joint,recent24,weather,day1,0.4558846454711613
147,Luohe,joint,recent24,joint,day1,0.4698642664660666
147,Luohe,joint,recent24,pm,day3,0.018265146066286517
147,Luohe,joint,recent24,weather,day3,0.06544293586073396
147,Luohe,joint,recent24,joint,day3,0.06889719822429956
147,Luohe,joint,recent24,pm,full72,0.11156657939164484
147,Luohe,joint,recent24,weather,full72,0.26696904824226203
147,Luohe,joint,recent24,joint,full72,0.2746853921713481
147,Luohe,pm_only,full72,pm,day1,0.23868998817249704
147,Luohe,pm_only,full72,weather,day1,0.08469879617469904
147,Luohe,pm_only,full72,joint,day1,0.14746312586578147
147,Luohe,pm_only,full72,pm,day3,0.09213933653483414
147,Luohe,pm_only,full72,weather,day3,0.013957822989455746
147,Luohe,pm_only,full72,joint,day3,0.03428817707204427
147,Luohe,pm_only,full72,pm,full72,0.18358220489555122
147,Luohe,pm_only,full72,weather,full72,0.028209730052432515
147,Luohe,pm_only,full72,joint,full72,0.07508231177057795
147,Luohe,weather_only,full72,pm,day1,0.061133625283406316
147,Luohe,weather_only,full72,weather,day1,0.2898257074564269
147,Luohe,weather_only,full72,joint,day1,0.2841665825416456
147,Luohe,weather_only,full72,pm,day3,-0.017649866912466727
147,Luohe,weather_only,full72,weather,day3,0.02712638628159657
147,Luohe,weather_only,full72,joint,day3,0.025332210333052583
147,Luohe,weather_only,full72,pm,full72,0.017632448908112226
147,Luohe,weather_only,full72,weather,full72,0.15570610942652735
147,Luohe,weather_only,full72,joint,full72,0.14925619331404835
147,Luohe,joint,full72,pm,day1,0.11373392543348135
147,Luohe,joint,full72,weather,day1,0.2823521715880429
147,Luohe,joint,full72,joint,day1,0.2936484929121232
147,Luohe,joint,full72,pm,day3,0.010042493510623376
147,Luohe,joint,full72,weather,day3,0.02806665251666313
147,Luohe,joint,full72,joint,day3,0.033177444794361195
147,Luohe,joint,full72,pm,full72,0.064193224048306
147,Luohe,joint,full72,weather,full72,0.14931505782876445
147,Luohe,joint,full72,joint,full72,0.1564468456117114
148,Nanyang,pm_only,recent24,pm,day1,0.39307871326967836
148,Nanyang,pm_only,recent24,weather,day1,0.13527691581922896
148,Nanyang,pm_only,recent24,joint,day1,0.2168584787146197
148,Nanyang,pm_only,recent24,pm,day3,0.04669606617401654
148,Nanyang,pm_only,recent24,weather,day3,0.003873251468312867
148,Nanyang,pm_only,recent24,joint,day3,0.013304188826047206
148,Nanyang,pm_only,recent24,pm,full72,0.24172602343150587
148,Nanyang,pm_only,recent24,weather,full72,0.06770622192655548
148,Nanyang,pm_only,recent24,joint,full72,0.11757829139457285
148,Nanyang,weather_only,recent24,pm,day1,0.1622491935622984
148,Nanyang,weather_only,recent24,weather,day1,0.4679234414808603
148,Nanyang,weather_only,recent24,joint,day1,0.46775386793846696
148,Nanyang,weather_only,recent24,pm,day3,0.0007250566812641703
148,Nanyang,weather_only,recent24,weather,day3,0.04353411038352759
148,Nanyang,weather_only,recent24,joint,day3,0.04297931724482931
148,Nanyang,weather_only,recent24,pm,full72,0.10149278687319672
148,Nanyang,weather_only,recent24,weather,full72,0.28316340479085117
148,Nanyang,weather_only,recent24,joint,full72,0.2803984150996038
148,Nanyang,joint,recent24,pm,day1,0.2399538329884582
148,Nanyang,joint,recent24,weather,day1,0.4557137729284432
148,Nanyang,joint,recent24,joint,day1,0.4779004989751247
148,Nanyang,joint,recent24,pm,day3,0.009557742889435722
148,Nanyang,joint,recent24,weather,day3,0.03994839698709925
148,Nanyang,joint,recent24,joint,day3,0.04240401610100402
148,Nanyang,joint,recent24,pm,full72,0.15131483132870782
148,Nanyang,joint,recent24,weather,full72,0.27475947718986926
148,Nanyang,joint,recent24,joint,full72,0.28572179343044835
148,Nanyang,pm_only,full72,pm,day1,0.26069825167456284
148,Nanyang,pm_only,full72,weather,day1,0.11187590046897511
148,Nanyang,pm_only,full72,joint,day1,0.16500045225011306
148,Nanyang,pm_only,full72,pm,day3,0.06113259328314831
148,Nanyang,pm_only,full72,weather,day3,0.006281869570467393
148,Nanyang,pm_only,full72,joint,day3,0.01617381104345276
148,Nanyang,pm_only,full72,pm,full72,0.1759582459895615
148,Nanyang,pm_only,full72,weather,full72,0.04178280444570111
148,Nanyang,pm_only,full72,joint,full72,0.07585127646281911
148,Nanyang,weather_only,full72,pm,day1,0.09475876168969041
148,Nanyang,weather_only,full72,weather,day1,0.30965098291274573
148,Nanyang,weather_only,full72,joint,day1,0.3052871143217786
148,Nanyang,weather_only,full72,pm,day3,-0.009809681452420362
148,Nanyang,weather_only,full72,weather,day3,0.021811745452936362
148,Nanyang,weather_only,full72,joint,day3,0.016711622677905668
148,Nanyang,weather_only,full72,pm,full72,0.03874727168681792
148,Nanyang,weather_only,full72,weather,full72,0.1737244004311001
148,Nanyang,weather_only,full72,joint,full72,0.16645868211467052
148,Nanyang,joint,full72,pm,day1,0.14294777223694305
148,Nanyang,joint,full72,weather,day1,0.29836791859197964
148,Nanyang,joint,full72,joint,day1,0.30744515436128855
148,Nanyang,joint,full72,pm,day3,0.007683780420945105
148,Nanyang,joint,full72,weather,day3,0.020891186222796555
148,Nanyang,joint,full72,joint,day3,0.019536040884010224
148,Nanyang,joint,full72,pm,full72,0.07646667711666928
148,Nanyang,joint,full72,weather,full72,0.16417532754383188
148,Nanyang,joint,full72,joint,full72,0.166386376096594
149,Shangqiu,pm_only,recent24,pm,day1,0.32587946446986604
149,Shangqiu,pm_only,recent24,weather,day1,0.1168178812044703
149,Shangqiu,pm_only,recent24,joint,day1,0.1911272787818197
149,Shangqiu,pm_only,recent24,pm,day3,0.019551727887931972
149,Shangqiu,pm_only,recent24,weather,day3,0.013213369803342449
149,Shangqiu,pm_only,recent24,joint,day3,0.018258672064668014
149,Shangqiu,pm_only,recent24,pm,full72,0.1936128349032087
149,Shangqiu,pm_only,recent24,weather,full72,0.08213286853321712
149,Shangqiu,pm_only,recent24,joint,full72,0.12040712710178177
149,Shangqiu,weather_only,recent24,pm,day1,0.09308169227042307
149,Shangqiu,weather_only,recent24,weather,day1,0.4528125517031379
149,Shangqiu,weather_only,recent24,joint,day1,0.4373037838259459
149,Shangqiu,weather_only,recent24,pm,day3,-0.031138885784721446
149,Shangqiu,weather_only,recent24,weather,day3,0.04517372779343194
149,Shangqiu,weather_only,recent24,joint,day3,0.038600174150043534
149,Shangqiu,weather_only,recent24,pm,full72,0.030006693001673253
149,Shangqiu,weather_only,recent24,weather,full72,0.24960099390024845
149,Shangqiu,weather_only,recent24,joint,full72,0.2374153628538407
149,Shangqiu,joint,recent24,pm,day1,0.16454402013600503
149,Shangqiu,joint,recent24,weather,day1,0.44228102357025584
149,Shangqiu,joint,recent24,joint,day1,0.4510408217602054
149,Shangqiu,joint,recent24,pm,day3,-0.0195934203983551
149,Shangqiu,joint,recent24,weather,day3,0.04438905509726378
149,Shangqiu,joint,recent24,joint,day3,0.03984344496086124
149,Shangqiu,joint,recent24,pm,full72,0.0809644372411093
149,Shangqiu,joint,recent24,weather,full72,0.24521566330391584
149,Shangqiu,joint,recent24,joint,full72,0.246333648083412
149,Shangqiu,pm_only,full72,pm,day1,0.2199582864895716
149,Shangqiu,pm_only,full72,weather,day1,0.08193268448317112
149,Shangqiu,pm_only,full72,joint,day1,0.1355529023882256
149,Shangqiu,pm_only,full72,pm,day3,0.03306401476600369
149,Shangqiu,pm_only,full72,weather,day3,0.0392362988090747
149,Shangqiu,pm_only,full72,joint,day3,0.04590392647598162
149,Shangqiu,pm_only,full72,pm,full72,0.1455999063999766
149,Shangqiu,pm_only,full72,weather,full72,0.05178447694611924
149,Shangqiu,pm_only,full72,joint,full72,0.083991899997975
149,Shangqiu,weather_only,full72,pm,day1,0.015187382296845575
149,Shangqiu,weather_only,full72,weather,day1,0.27030184357546094
149,Shangqiu,weather_only,full72,joint,day1,0.25072252618063157
149,Shangqiu,weather_only,full72,pm,day3,-0.04823319455829864
149,Shangqiu,weather_only,full72,weather,day3,0.038791527697881925
149,Shangqiu,weather_only,full72,joint,day3,0.031762338440584605
149,Shangqiu,weather_only,full72,pm,full72,-0.03124692181173045
149,Shangqiu,weather_only,full72,weather,full72,0.14276542169135542
149,Shangqiu,weather_only,full72,joint,full72,0.1278408664602166
149,Shangqiu,joint,full72,pm,day1,0.06455725013931253
149,Shangqiu,joint,full72,weather,day1,0.2668424977106244
149,Shangqiu,joint,full72,joint,day1,0.26348377637094406
149,Shangqiu,joint,full72,pm,day3,-0.03253337913334479
149,Shangqiu,joint,full72,weather,day3,0.0452206688051672
149,Shangqiu,joint,full72,joint,day3,0.041724350931087735
149,Shangqiu,joint,full72,pm,full72,0.007482130870532718
149,Shangqiu,joint,full72,weather,full72,0.14339044184761043
149,Shangqiu,joint,full72,joint,full72,0.13909090827272708
150,Zhumadian,pm_only,recent24,pm,day1,0.36650034762508693
150,Zhumadian,pm_only,recent24,weather,day1,0.10226064606516151
150,Zhumadian,pm_only,recent24,joint,day1,0.18351200037800008
150,Zhumadian,pm_only,recent24,pm,day3,0.04773487343371836
150,Zhumadian,pm_only,recent24,weather,day3,-0.010444141111035277
150,Zhumadian,pm_only,recent24,joint,day3,-0.0014705118676279667
150,Zhumadian,pm_only,recent24,pm,full72,0.24189999347499833
150,Zhumadian,pm_only,recent24,weather,full72,0.04560614940153735
150,Zhumadian,pm_only,recent24,joint,full72,0.09417090104272524
150,Zhumadian,weather_only,recent24,pm,day1,0.1216185004046251
150,Zhumadian,weather_only,recent24,weather,day1,0.48247829911957474
150,Zhumadian,weather_only,recent24,joint,day1,0.4793258878314719
150,Zhumadian,weather_only,recent24,pm,day3,-0.01574503593625898
150,Zhumadian,weather_only,recent24,weather,day3,0.05701410975352743
150,Zhumadian,weather_only,recent24,joint,day3,0.054650419662604914
150,Zhumadian,weather_only,recent24,pm,full72,0.058084700521175134
150,Zhumadian,weather_only,recent24,weather,full72,0.2794411313602828
150,Zhumadian,weather_only,recent24,joint,full72,0.2739343914835979
150,Zhumadian,joint,recent24,pm,day1,0.19916135129033782
150,Zhumadian,joint,recent24,weather,day1,0.4705717461429365
150,Zhumadian,joint,recent24,joint,day1,0.49139162234790557
150,Zhumadian,joint,recent24,pm,day3,-0.008706633676658419
150,Zhumadian,joint,recent24,weather,day3,0.04669621467405367
150,Zhumadian,joint,recent24,joint,day3,0.0463875535968884
150,Zhumadian,joint,recent24,pm,full72,0.10960680940170235
150,Zhumadian,joint,recent24,weather,full72,0.2662147100536775
150,Zhumadian,joint,recent24,joint,full72,0.2747645846911461
150,Zhumadian,pm_only,full72,pm,day1,0.27998568549642133
150,Zhumadian,pm_only,full72,weather,day1,0.05778577144644287
150,Zhumadian,pm_only,full72,joint,day1,0.12517632579408144
150,Zhumadian,pm_only,full72,pm,day3,0.07524060831015207
150,Zhumadian,pm_only,full72,weather,day3,-0.02444094311023578
150,Zhumadian,pm_only,full72,joint,day3,-0.008872382218095554
150,Zhumadian,pm_only,full72,pm,full72,0.2123995460998865
150,Zhumadian,pm_only,full72,weather,full72,0.005647097911774477
150,Zhumadian,pm_only,full72,joint,full72,0.05134525433631358
150,Zhumadian,weather_only,full72,pm,day1,0.06933852683463171
150,Zhumadian,weather_only,full72,weather,day1,0.29239465309866325
150,Zhumadian,weather_only,full72,joint,day1,0.2903507975876994
150,Zhumadian,weather_only,full72,pm,day3,-0.04130664132666033
150,Zhumadian,weather_only,full72,weather,day3,0.026117786029446505
150,Zhumadian,weather_only,full72,joint,day3,0.02007534051883513
150,Zhumadian,weather_only,full72,pm,full72,0.011112001278000319
150,Zhumadian,weather_only,full72,weather,full72,0.16331559182889793
150,Zhumadian,weather_only,full72,joint,full72,0.15595147498786874
150,Zhumadian,joint,full72,pm,day1,0.12229224207306053
150,Zhumadian,joint,full72,weather,day1,0.28555146988786745
150,Zhumadian,joint,full72,joint,day1,0.2994435943608986
150,Zhumadian,joint,full72,pm,day3,-0.025354360838590207
150,Zhumadian,joint,full72,weather,day3,0.020864546216136554
150,Zhumadian,joint,full72,joint,day3,0.017965127991281995
150,Zhumadian,joint,full72,pm,full72,0.051752717438179364
150,Zhumadian,joint,full72,weather,full72,0.15562087940521985
150,Zhumadian,joint,full72,joint,full72,0.15831996357999087
151,Huangshi,pm_only,recent24,pm,day1,0.3883099270774818
151,Huangshi,pm_only,recent24,weather,day1,0.05203887550971888
151,Huangshi,pm_only,recent24,joint,day1,0.15034090808522702
151,Huangshi,pm_only,recent24,pm,day3,0.07168034542008635
151,Huangshi,pm_only,recent24,weather,day3,-0.020786297196574297
151,Huangshi,pm_only,recent24,joint,day3,-0.003965408491352122
151,Huangshi,pm_only,recent24,pm,full72,0.2531026352756588
151,Huangshi,pm_only,recent24,weather,full72,0.007196178299044574
151,Huangshi,pm_only,recent24,joint,full72,0.06838298759574689
151,Huangshi,weather_only,recent24,pm,day1,0.107789423947356
151,Huangshi,weather_only,recent24,weather,day1,0.4663763620940905
151,Huangshi,weather_only,recent24,joint,day1,0.4603794055948514
151,Huangshi,weather_only,recent24,pm,day3,-0.009316518829129707
151,Huangshi,weather_only,recent24,weather,day3,0.11447047661761915
151,Huangshi,weather_only,recent24,joint,day3,0.10092130473032619
151,Huangshi,weather_only,recent24,pm,full72,0.0631256407814102
151,Huangshi,weather_only,recent24,weather,full72,0.3267345891836473
151,Huangshi,weather_only,recent24,joint,full72,0.31250099712524926
151,Huangshi,joint,recent24,pm,day1,0.2014580948645237
151,Huangshi,joint,recent24,weather,day1,0.4456817494204373
151,Huangshi,joint,recent24,joint,day1,0.47073679418419856
151,Huangshi,joint,recent24,pm,day3,0.009564957891239472
151,Huangshi,joint,recent24,weather,day3,0.10617519854379964
151,Huangshi,joint,recent24,joint,day3,0.09713373478343369
151,Huangshi,joint,recent24,pm,full72,0.12673736418434106
151,Huangshi,joint,recent24,weather,full72,0.305897015974254
151,Huangshi,joint,recent24,joint,full72,0.31039057759764443
151,Huangshi,pm_only,full72,pm,day1,0.2578782989695747
151,Huangshi,pm_only,full72,weather,day1,0.035438894859723714
151,Huangshi,pm_only,full72,joint,day1,0.1033211748302937
151,Huangshi,pm_only,full72,pm,day3,0.051080649770162447
151,Huangshi,pm_only,full72,weather,day3,-0.017825257456314365
151,Huangshi,pm_only,full72,joint,day3,-0.0018487354621838652
151,Huangshi,pm_only,full72,pm,full72,0.17913644828411207
151,Huangshi,pm_only,full72,weather,full72,0.010378234094558523
151,Huangshi,pm_only,full72,joint,full72,0.05234380908595228
151,Huangshi,weather_only,full72,pm,day1,0.06141853085463271
151,Huangshi,weather_only,full72,weather,day1,0.3437694859423715
151,Huangshi,weather_only,full72,joint,day1,0.3338013744503436
151,Huangshi,weather_only,full72,pm,day3,-0.06033674858418715
151,Huangshi,weather_only,full72,weather,day3,0.08430964507741126
151,Huangshi,weather_only,full72,joint,day3,0.05547387786846946
151,Huangshi,weather_only,full72,pm,full72,0.0012280803070200768
151,Huangshi,weather_only,full72,weather,full72,0.2398548644637161
151,Huangshi,weather_only,full72,joint,full72,0.21459055314763828
151,Huangshi,joint,full72,pm,day1,0.11983857295964323
151,Huangshi,joint,full72,weather,day1,0.3262376795594199
151,Huangshi,joint,full72,joint,day1,0.33612182703045673
151,Huangshi,joint,full72,pm,day3,-0.04073413318353329
151,Huangshi,joint,full72,weather,day3,0.0755641103910276
151,Huangshi,joint,full72,joint,day3,0.05369464192366048
151,Huangshi,joint,full72,pm,full72,0.049013773753443436
151,Huangshi,joint,full72,weather,full72,0.22489849272462317
151,Huangshi,joint,full72,joint,full72,0.21349363587340897
152,Shiyan,pm_only,recent24,pm,day1,0.4314797893699473
152,Shiyan,pm_only,recent24,weather,day1,0.0823697035924259
152,Shiyan,pm_only,recent24,joint,day1,0.18998489949622485
152,Shiyan,pm_only,recent24,pm,day3,0.03315581778895445
152,Shiyan,pm_only,recent24,weather,day3,-0.029940467985116997
152,Shiyan,pm_only,recent24,joint,day3,-0.0228287292071823
152,Shiyan,pm_only,recent24,pm,full72,0.26048733512183375
152,Shiyan,pm_only,recent24,weather,full72,0.021920220980055246
152,Shiyan,pm_only,recent24,joint,full72,0.08436022209005552
152,Shiyan,weather_only,recent24,pm,day1,0.19603541350885337
152,Shiyan,weather_only,recent24,weather,day1,0.48826655756663934
152,Shiyan,weather_only,recent24,joint,day1,0.4927448566862141
152,Shiyan,weather_only,recent24,pm,day3,-0.03203255300813825
152,Shiyan,weather_only,recent24,weather,day3,0.030263952065988014
152,Shiyan,weather_only,recent24,joint,day3,0.021796490449122612
152,Shiyan,weather_only,recent24,pm,full72,0.09928149982037494
152,Shiyan,weather_only,recent24,weather,full72,0.27497477224369304
152,Shiyan,weather_only,recent24,joint,full72,0.2740621435155358
152,Shiyan,joint,recent24,pm,day1,0.2941615365403841
152,Shiyan,joint,recent24,weather,day1,0.4651385092846273
152,Shiyan,joint,recent24,joint,day1,0.5026348706587177
152,Shiyan,joint,recent24,pm,day3,-0.0187846111961528
152,Shiyan,joint,recent24,weather,day3,0.022858744214686054
152,Shiyan,joint,recent24,joint,day3,0.018159873039968258
152,Shiyan,joint,recent24,pm,full72,0.16317822179455546
152,Shiyan,joint,recent24,weather,full72,0.26050912712728175
152,Shiyan,joint,recent24,joint,full72,0.27877899069474765
152,Shiyan,pm_only,full72,pm,day1,0.3053333533333384
152,Shiyan,pm_only,full72,weather,day1,0.06943588435897108
152,Shiyan,pm_only,full72,joint,day1,0.14731552732888184
152,Shiyan,pm_only,full72,pm,day3,0.038595342648835664
152,Shiyan,pm_only,full72,weather,day3,-0.054028129507032376
152,Shiyan,pm_only,full72,joint,day3,-0.04455479463869866
152,Shiyan,pm_only,full72,pm,full72,0.20106730126682532
152,Shiyan,pm_only,full72,weather,full72,-0.004687544671886168
152,Shiyan,pm_only,full72,joint,full72,0.04412253203063301
152,Shiyan,weather_only,full72,pm,day1,0.1179337539834385
152,Shiyan,weather_only,full72,weather,day1,0.2948332127083032
152,Shiyan,weather_only,full72,joint,day1,0.29744323736080935
152,Shiyan,weather_only,full72,pm,day3,-0.029544943386235843
152,Shiyan,weather_only,full72,weather,day3,0.020028831507207877
152,Shiyan,weather_only,full72,joint,day3,0.008589344147336038
152,Shiyan,weather_only,full72,pm,full72,0.031725168431292104
152,Shiyan,weather_only,full72,weather,full72,0.15601108950277237
152,Shiyan,weather_only,full72,joint,full72,0.14884608721152182
152,Shiyan,joint,full72,pm,day1,0.18019859254964812
152,Shiyan,joint,full72,weather,day1,0.2828498552124638
152,Shiyan,joint,full72,joint,day1,0.30530062332515584
152,Shiyan,joint,full72,pm,day3,-0.017052112263028066
152,Shiyan,joint,full72,weather,day3,0.007130242782560695
152,Shiyan,joint,full72,joint,day3,0.0005641351410337852
152,Shiyan,joint,full72,pm,full72,0.07756730989182747
152,Shiyan,joint,full72,weather,full72,0.14229028907257227
152,Shiyan,joint,full72,joint,full72,0.14801090950272738
153,Xiangfan,pm_only,recent24,pm,day1,0.38852910413227604
153,Xiangfan,pm_only,recent24,weather,day1,0.12680401370100342
153,Xiangfan,pm_only,recent24,joint,day1,0.19917243479310867
153,Xiangfan,pm_only,recent24,pm,day3,-0.00024786456196614044
153,Xiangfan,pm_only,recent24,weather,day3,-0.031094778273694564
153,Xiangfan,pm_only,recent24,joint,day3,-0.026289237572309394
153,Xiangfan,pm_only,recent24,pm,full72,0.18113967028491756
153,Xiangfan,pm_only,recent24,weather,full72,0.02976516744129186
153,Xiangfan,pm_only,recent24,joint,full72,0.06781665645416411
153,Xiangfan,weather_only,recent24,pm,day1,0.16870306667576665
153,Xiangfan,weather_only,recent24,weather,day1,0.4870499297624825
153,Xiangfan,weather_only,recent24,joint,day1,0.4858188029547007
153,Xiangfan,weather_only,recent24,pm,day3,-0.010734973183743297
153,Xiangfan,weather_only,recent24,weather,day3,0.039510705877676466
153,Xiangfan,weather_only,recent24,joint,day3,0.039531263382815846
153,Xiangfan,weather_only,recent24,pm,full72,0.09274001768500442
153,Xiangfan,weather_only,recent24,weather,full72,0.2837670859417715
153,Xiangfan,weather_only,recent24,joint,full72,0.2754202678550669
153,Xiangfan,joint,recent24,pm,day1,0.24429846407461597
153,Xiangfan,joint,recent24,weather,day1,0.4732943368235842
153,Xiangfan,joint,recent24,joint,day1,0.4905918866479716
153,Xiangfan,joint,recent24,pm,day3,-0.009605397901349476
153,Xiangfan,joint,recent24,weather,day3,0.029593900398475096
153,Xiangfan,joint,recent24,joint,day3,0.030621811655452913
153,Xiangfan,joint,recent24,pm,full72,0.12985530546382637
153,Xiangfan,joint,recent24,weather,full72,0.26775612093903023
153,Xiangfan,joint,recent24,joint,full72,0.26935996783999194
153,Xiangfan,pm_only,full72,pm,day1,0.2693510113377528
153,Xiangfan,pm_only,full72,weather,day1,0.09912343278085821
153,Xiangfan,pm_only,full72,joint,day1,0.1523457215864304
153,Xiangfan,pm_only,full72,pm,day3,0.043639210909802724
153,Xiangfan,pm_only,full72,weather,day3,-0.002448297612074403
153,Xiangfan,pm_only,full72,joint,day3,0.004539761634940408
153,Xiangfan,pm_only,full72,pm,full72,0.1611243747810937
153,Xiangfan,pm_only,full72,weather,full72,0.03358090289522572
153,Xiangfan,pm_only,full72,joint,full72,0.06339749634937408
153,Xiangfan,weather_only,full72,pm,day1,0.09666760666690166
153,Xiangfan,weather_only,full72,weather,day1,0.29396404349101085
153,Xiangfan,weather_only,full72,joint,day1,0.2909930752482688
153,Xiangfan,weather_only,full72,pm,day3,-0.02748683787170947
153,Xiangfan,weather_only,full72,weather,day3,0.026467127116781775
153,Xiangfan,weather_only,full72,joint,day3,0.020825436706359175
153,Xiangfan,weather_only,full72,pm,full72,0.03782481495620374
153,Xiangfan,weather_only,full72,weather,full72,0.16394615148653788
153,Xiangfan,weather_only,full72,joint,full72,0.15495275823818955
153,Xiangfan,joint,full72,pm,day1,0.1440818775204694
153,Xiangfan,joint,full72,weather,day1,0.28562633190658293
153,Xiangfan,joint,full72,joint,day1,0.2949245342311336
153,Xiangfan,joint,full72,pm,day3,-0.018325482081370522
153,Xiangfan,joint,full72,weather,day3,0.025152541788135446
153,Xiangfan,joint,full72,joint,day3,0.02071179667794917
153,Xiangfan,joint,full72,pm,full72,0.06671733167933291
153,Xiangfan,joint,full72,weather,full72,0.1568492372123093
153,Xiangfan,joint,full72,joint,full72,0.1543728655932164
154,Ezhou,pm_only,recent24,pm,day1,0.4063969060992265
154,Ezhou,pm_only,recent24,weather,day1,0.03275176868794217
154,Ezhou,pm_only,recent24,joint,day1,0.13655102813775702
154,Ezhou,pm_only,recent24,pm,day3,0.05543209685802421
154,Ezhou,pm_only,recent24,weather,day3,-0.023537983384495843
154,Ezhou,pm_only,recent24,joint,day3,-0.007995691998922999
154,Ezhou,pm_only,recent24,pm,full72,0.2529906062476516
154,Ezhou,pm_only,recent24,weather,full72,-0.0015865743966435991
154,Ezhou,pm_only,recent24,joint,full72,0.06326963781740945
154,Ezhou,weather_only,recent24,pm,day1,0.10216323604080901
154,Ezhou,weather_only,recent24,weather,day1,0.47296431874107964
154,Ezhou,weather_only,recent24,joint,day1,0.4689654542413635
154,Ezhou,weather_only,recent24,pm,day3,-0.01817823304455826
154,Ezhou,weather_only,recent24,weather,day3,0.11721930380482595
154,Ezhou,weather_only,recent24,joint,day3,0.10260861465215367
154,Ezhou,weather_only,recent24,pm,full72,0.050914335728583934
154,Ezhou,weather_only,recent24,weather,full72,0.3293076553269138
154,Ezhou,weather_only,recent24,joint,full72,0.31550351337587834
154,Ezhou,joint,recent24,pm,day1,0.20329276632319154
154,Ezhou,joint,recent24,weather,day1,0.4434711733677933
154,Ezhou,joint,recent24,joint,day1,0.47461144965286245
154,Ezhou,joint,recent24,pm,day3,0.0006336511584127896
154,Ezhou,joint,recent24,weather,day3,0.1032639228159807
154,Ezhou,joint,recent24,joint,day3,0.09527470931867733
154,Ezhou,joint,recent24,pm,full72,0.11932997383249346
154,Ezhou,joint,recent24,weather,full72,0.3025320456330114
154,Ezhou,joint,recent24,joint,full72,0.3117973049493262
154,Ezhou,pm_only,full72,pm,day1,0.3063967770991943
154,Ezhou,pm_only,full72,weather,day1,0.016813751703437924
154,Ezhou,pm_only,full72,joint,day1,0.09555897138974284
154,Ezhou,pm_only,full72,pm,day3,0.06110984577746145
154,Ezhou,pm_only,full72,weather,day3,-0.009501305375326344
154,Ezhou,pm_only,full72,joint,day3,0.005734694933673733
154,Ezhou,pm_only,full72,pm,full72,0.1984168396042099
154,Ezhou,pm_only,full72,weather,full72,0.0007017541754385438
154,Ezhou,pm_only,full72,joint,full72,0.049425480356370094
154,Ezhou,weather_only,full72,pm,day1,0.04224943056235764
154,Ezhou,weather_only,full72,weather,day1,0.3492694338173584
154,Ezhou,weather_only,full72,joint,day1,0.33629242657310665
154,Ezhou,weather_only,full72,pm,day3,-0.0660264660066165
154,Ezhou,weather_only,full72,weather,day3,0.0923814035953509
154,Ezhou,weather_only,full72,joint,day3,0.06395661848915461
154,Ezhou,weather_only,full72,pm,full72,-0.01663184815796204
154,Ezhou,weather_only,full72,weather,full72,0.2443585375896344
154,Ezhou,weather_only,full72,joint,full72,0.2176586809146702
154,Ezhou,joint,full72,pm,day1,0.11297796274449068
154,Ezhou,joint,full72,weather,day1,0.32866661816665454
154,Ezhou,joint,full72,joint,day1,0.33860202965050745
154,Ezhou,joint,full72,pm,day3,-0.04297525674381418
154,Ezhou,joint,full72,weather,day3,0.0885035036258759
154,Ezhou,joint,full72,joint,day3,0.06659290064822515
154,Ezhou,joint,full72,pm,full72,0.03586905746726436
154,Ezhou,joint,full72,weather,full72,0.23086151621537906
154,Ezhou,joint,full72,joint,full72,0.22002791050697762
155,Jingmen,pm_only,recent24,pm,day1,0.4061423365355842
155,Jingmen,pm_only,recent24,weather,day1,0.11569786392446597
155,Jingmen,pm_only,recent24,joint,day1,0.20815144153786036
155,Jingmen,pm_only,recent24,pm,day3,0.05619320454830114
155,Jingmen,pm_only,recent24,weather,day3,-0.013420819855204965
155,Jingmen,pm_only,recent24,joint,day3,-0.001138509284627321
155,Jingmen,pm_only,recent24,pm,full72,0.2547583911895978
155,Jingmen,pm_only,recent24,weather,full72,0.054877642719410674
155,Jingmen,pm_only,recent24,joint,full72,0.10828585807146453
155,Jingmen,weather_only,recent24,pm,day1,0.14935569133892282
155,Jingmen,weather_only,recent24,weather,day1,0.47787243546810887
155,Jingmen,weather_only,recent24,joint,day1,0.47159744489936123
155,Jingmen,weather_only,recent24,pm,day3,0.025862470965617737
155,Jingmen,weather_only,recent24,weather,day3,0.059312779328194835
155,Jingmen,weather_only,recent24,joint,day3,0.05927399381849845
155,Jingmen,weather_only,recent24,pm,full72,0.10287666021916506
155,Jingmen,weather_only,recent24,weather,full72,0.2901471905367976
155,Jingmen,weather_only,recent24,joint,full72,0.2832050508012627
155,Jingmen,joint,recent24,pm,day1,0.23308088227022059
155,Jingmen,joint,recent24,weather,day1,0.46417356354339095
155,Jingmen,joint,recent24,joint,day1,0.4837507809376952
155,Jingmen,joint,recent24,pm,day3,0.03536747384186846
155,Jingmen,joint,recent24,weather,day3,0.05469580217395054
155,Jingmen,joint,recent24,joint,day3,0.05747267636816909
155,Jingmen,joint,recent24,pm,full72,0.15837731309432826
155,Jingmen,joint,recent24,weather,full72,0.2804618246154561
